id,keywords
12618,"[{'id': 1326, 'name': 'infidelity'}, {'id': 6083, 'name': 'politician'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 34079, 'name': 'death'}, {'id': 175421, 'name': 'death of husband'}, {'id': 188127, 'name': 'police sergeant'}, {'id': 208397, 'name': 'death of wife'}]"
12623,"[{'id': 1417, 'name': 'jurors'}, {'id': 6086, 'name': 'government'}, {'id': 6145, 'name': 'right and justice'}, {'id': 10909, 'name': 'lawyer'}, {'id': 33519, 'name': 'courtroom'}]"
12625,"[{'id': 407, 'name': 'dictator'}, {'id': 534, 'name': 'mexico'}, {'id': 2020, 'name': 'revolution'}, {'id': 6092, 'name': 'army'}]"
12633,"[{'id': 934, 'name': 'judge'}, {'id': 2708, 'name': 'hitman'}, {'id': 2908, 'name': 'secret society'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 6147, 'name': 'delinquency'}, {'id': 9937, 'name': 'suspense'}, {'id': 10714, 'name': 'serial killer'}]"
12645,"[{'id': 534, 'name': 'mexico'}, {'id': 2483, 'name': 'nudity'}, {'id': 5600, 'name': 'daughter'}, {'id': 6093, 'name': 'assault'}, {'id': 10594, 'name': 'money'}, {'id': 13005, 'name': 'doctor'}, {'id': 33498, 'name': 'transplant'}, {'id': 201314, 'name': 'donor'}, {'id': 201315, 'name': 'lungs'}]"
12650,"[{'id': 1605, 'name': 'new love'}, {'id': 3344, 'name': 'letter'}, {'id': 8686, 'name': 'millenium'}, {'id': 44446, 'name': 'mail'}, {'id': 68648, 'name': 'mailbox'}, {'id': 206736, 'name': 'changing the past or future'}]"
12651,"[{'id': 1956, 'name': 'world war ii'}, {'id': 2532, 'name': 'bomber'}, {'id': 3883, 'name': 'danger of life'}, {'id': 10364, 'name': 'mission'}, {'id': 13065, 'name': 'soldier'}]"
12655,"[{'id': 255, 'name': 'male nudity'}, {'id': 1562, 'name': 'hostage'}, {'id': 3149, 'name': 'gangster boss'}, {'id': 3398, 'name': 'release from prison'}, {'id': 4729, 'name': 'dublin'}, {'id': 11018, 'name': 'irish'}, {'id': 160488, 'name': 'hoodlum'}]"
12661,"[{'id': 1009, 'name': 'baby'}, {'id': 2587, 'name': 'married couple'}, {'id': 6163, 'name': 'arms dealer'}, {'id': 6876, 'name': 'vacation'}, {'id': 33705, 'name': 'agent'}]"
12665,"[{'id': 7345, 'name': 'dead animal'}, {'id': 11325, 'name': 'shot to death'}, {'id': 18068, 'name': 'teenage boy'}, {'id': 18320, 'name': 'held at gunpoint'}, {'id': 41355, 'name': 'teacher student relationship'}, {'id': 163531, 'name': 'albino'}, {'id': 163533, 'name': 'fainting'}, {'id': 163534, 'name': 'jacobs ladder'}, {'id': 163540, 'name': 'christ allegory'}, {'id': 163543, 'name': 'psionic power'}, {'id': 163545, 'name': 'healing power'}, {'id': 163552, 'name': 'looking pale'}, {'id': 163553, 'name': 'flickering light'}, {'id': 163558, 'name': 'extrasensory perception'}]"
12698,"[{'id': 2956, 'name': 'vietnam'}, {'id': 6078, 'name': 'politics'}, {'id': 6091, 'name': 'war'}, {'id': 170457, 'name': 'lesson'}, {'id': 181549, 'name': 'secretary of defense'}, {'id': 181554, 'name': 'lyndon johnson'}, {'id': 181557, 'name': 'anti war protest'}, {'id': 181558, 'name': 'cuban missile crisis'}, {'id': 181559, 'name': 'dominoes'}, {'id': 181560, 'name': 'cabinet position'}, {'id': 181564, 'name': 'armed forces'}, {'id': 181565, 'name': 'spin doctor'}, {'id': 181566, 'name': 'self immolation'}, {'id': 181579, 'name': 'auto industry'}]"
12703,"[{'id': 570, 'name': 'rape'}, {'id': 1546, 'name': 'ambulance'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 10937, 'name': 'memory'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 14735, 'name': 'motorcycle'}]"
12719,"[{'id': 458, 'name': 'hippie'}, {'id': 1812, 'name': 'fbi'}, {'id': 1873, 'name': 'yuppie'}, {'id': 3864, 'name': 'false identity'}, {'id': 5498, 'name': 'lsd'}, {'id': 13008, 'name': 'train'}]"
12759,"[{'id': 2105, 'name': 'garden'}, {'id': 6300, 'name': 'puppet'}, {'id': 6506, 'name': 'resurrection'}, {'id': 9826, 'name': 'murder'}, {'id': 14540, 'name': 'death by accident'}, {'id': 14751, 'name': 'youth'}]"
12761,"[{'id': 697, 'name': 'loss of son'}, {'id': 6038, 'name': 'marriage'}, {'id': 14743, 'name': 'pianist'}, {'id': 41402, 'name': 'invalid'}]"
12771,"[{'id': 10329, 'name': 'wealth'}, {'id': 13072, 'name': 'falling in love'}, {'id': 15160, 'name': 'divorce'}, {'id': 156322, 'name': 'pretty woman'}, {'id': 220204, 'name': 'winery'}]"
12807,"[{'id': 9833, 'name': 'lesbian relationship'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10768, 'name': 'lesbian'}]"
12834,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 1310, 'name': 'mentor'}, {'id': 2062, 'name': 'restart'}, {'id': 3914, 'name': 'kitchen'}, {'id': 7312, 'name': 'road trip'}, {'id': 7375, 'name': 'twin brother'}, {'id': 9754, 'name': 'profanity'}, {'id': 10183, 'name': 'independent film'}, {'id': 11612, 'name': 'hospital'}]"
12855,"[{'id': 1329, 'name': 'canada'}, {'id': 6085, 'name': 'election campaign'}, {'id': 10183, 'name': 'independent film'}]"
12903,[]
13001,"[{'id': 3417, 'name': 'wormhole'}, {'id': 3801, 'name': 'space travel'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 9831, 'name': 'spaceship'}, {'id': 9951, 'name': 'alien'}]"
13009,"[{'id': 3688, 'name': 'strip club'}, {'id': 4378, 'name': 'striptease'}, {'id': 12377, 'name': 'zombie'}, {'id': 14595, 'name': 'lap dance'}, {'id': 15085, 'name': 'splatter'}, {'id': 155857, 'name': 'strip tease'}, {'id': 172193, 'name': 'head crushing'}, {'id': 187614, 'name': 'small town girl'}, {'id': 187633, 'name': 'bitten hand'}]"
13021,[]
13060,"[{'id': 4939, 'name': 'alien phenomenons'}, {'id': 10267, 'name': 'comedy'}, {'id': 236684, 'name': 'pixar animation'}]"
13067,"[{'id': 1326, 'name': 'infidelity'}, {'id': 8508, 'name': 'party'}, {'id': 9673, 'name': 'love'}, {'id': 10163, 'name': 'cancer'}, {'id': 10226, 'name': 'neighbor'}, {'id': 13028, 'name': 'writer'}, {'id': 13130, 'name': 'teenager'}, {'id': 40895, 'name': 'illness'}, {'id': 187844, 'name': 'flashback'}, {'id': 207583, 'name': 'actress'}]"
13078,"[{'id': 572, 'name': 'sex'}, {'id': 596, 'name': 'adultery'}, {'id': 2483, 'name': 'nudity'}, {'id': 2604, 'name': 'babysitter'}, {'id': 3623, 'name': 'cabin'}, {'id': 5600, 'name': 'daughter'}, {'id': 6270, 'name': 'high school'}, {'id': 7076, 'name': 'business idea'}, {'id': 10183, 'name': 'independent film'}, {'id': 13008, 'name': 'train'}, {'id': 13130, 'name': 'teenager'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}]"
13105,"[{'id': 3451, 'name': 'housewife'}, {'id': 8438, 'name': 'job'}]"
13122,"[{'id': 1366, 'name': 'shotgun'}, {'id': 10685, 'name': 'escape'}, {'id': 10714, 'name': 'serial killer'}, {'id': 33841, 'name': 'incest'}, {'id': 41329, 'name': 'mental illness'}, {'id': 41409, 'name': 'break in'}, {'id': 165439, 'name': 'guard dog'}, {'id': 170383, 'name': 'disfigurement'}, {'id': 180523, 'name': 'neighborhood'}, {'id': 202873, 'name': 'poor kid'}, {'id': 208048, 'name': 'cannibalism'}, {'id': 234403, 'name': 'tarot reading'}, {'id': 237126, 'name': 'in the walls'}]"
13166,"[{'id': 2564, 'name': 'wheelchair'}, {'id': 8631, 'name': 'slacker'}, {'id': 9956, 'name': 'sausage'}]"
13185,"[{'id': 212, 'name': 'london england'}, {'id': 2394, 'name': 'ghetto'}, {'id': 6733, 'name': 'bullying'}, {'id': 10700, 'name': 'hood'}, {'id': 10873, 'name': 'school'}, {'id': 14536, 'name': 'crime'}, {'id': 33783, 'name': 'dark'}, {'id': 192655, 'name': 'guns'}]"
13192,[]
13197,"[{'id': 1568, 'name': 'undercover'}, {'id': 10391, 'name': 'mafia'}, {'id': 11578, 'name': 'mobster'}, {'id': 33421, 'name': 'crime family'}]"
13204,"[{'id': 3133, 'name': 'vampire'}, {'id': 7944, 'name': 'manga'}, {'id': 8087, 'name': 'horror'}, {'id': 9663, 'name': 'sequel'}, {'id': 161919, 'name': 'adult animation'}, {'id': 178857, 'name': 'dark horse comics'}, {'id': 178858, 'name': 'hecate'}]"
13246,"[{'id': 65, 'name': 'holiday'}, {'id': 10336, 'name': 'animation'}, {'id': 156321, 'name': 'tv movie'}, {'id': 195032, 'name': 'garfield'}, {'id': 207317, 'name': 'christmas'}, {'id': 220465, 'name': 'tv short'}]"
13247,"[{'id': 65, 'name': 'holiday'}]"
13253,[]
13256,"[{'id': 1852, 'name': 'mutant'}, {'id': 6150, 'name': 'faith'}, {'id': 13065, 'name': 'soldier'}]"
13259,"[{'id': 6270, 'name': 'high school'}, {'id': 10049, 'name': 'teen angst'}, {'id': 187056, 'name': 'woman director'}]"
13279,"[{'id': 2016, 'name': 'vandalism'}, {'id': 2539, 'name': 'harassment'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10275, 'name': 'house party'}, {'id': 11325, 'name': 'shot to death'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 14778, 'name': 'urination'}, {'id': 166148, 'name': 'interracial couple'}, {'id': 167377, 'name': 'lapd'}, {'id': 188609, 'name': 'air conditioner'}]"
13282,"[{'id': 4565, 'name': 'dystopia'}, {'id': 9666, 'name': 'street race'}, {'id': 11799, 'name': 'reality spoof'}]"
13300,"[{'id': 2804, 'name': 'exploitation'}, {'id': 6951, 'name': 'biker'}, {'id': 10183, 'name': 'independent film'}, {'id': 11532, 'name': 'grindhouse'}]"
13364,"[{'id': 187056, 'name': 'woman director'}]"
13371,[]
13374,"[{'id': 6075, 'name': 'sport'}, {'id': 10671, 'name': 'figure skating'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11870, 'name': 'teen movie'}, {'id': 13130, 'name': 'teenager'}]"
13380,"[{'id': 65, 'name': 'holiday'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 207317, 'name': 'christmas'}]"
13386,[]
13397,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 603, 'name': 'elves'}, {'id': 818, 'name': 'based on novel'}, {'id': 1991, 'name': 'santa claus'}]"
13398,"[{'id': 65, 'name': 'holiday'}, {'id': 108, 'name': 'transvestism'}, {'id': 824, 'name': 'drag queen'}, {'id': 1009, 'name': 'baby'}, {'id': 12369, 'name': 'tokyo japan'}, {'id': 33457, 'name': 'alcoholic'}]"
13406,"[{'id': 33457, 'name': 'alcoholic'}]"
13435,"[{'id': 4410, 'name': 'u.s. navy'}, {'id': 5565, 'name': 'biography'}]"
13459,[]
13460,"[{'id': 4565, 'name': 'dystopia'}, {'id': 6898, 'name': 'quarantine'}, {'id': 9685, 'name': 'futuristic'}, {'id': 9725, 'name': 'sword fight'}, {'id': 14675, 'name': 'lethal virus'}]"
13471,[]
13486,"[{'id': 3070, 'name': 'mercenary'}, {'id': 4613, 'name': 'training'}, {'id': 8011, 'name': 'greek'}]"
13497,"[{'id': 171258, 'name': 'music rehearsal'}, {'id': 171260, 'name': 'fraternity initiation'}, {'id': 171261, 'name': 'television broadcast'}, {'id': 171263, 'name': 'white male pretending to be black'}, {'id': 171268, 'name': 'sorority party'}, {'id': 171273, 'name': 'push ups'}]"
13503,"[{'id': 3508, 'name': 'underwear'}, {'id': 4809, 'name': 'tiger'}, {'id': 6984, 'name': 'racial segregation'}]"
13510,"[{'id': 966, 'name': 'beach'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1889, 'name': 'lake'}, {'id': 1890, 'name': 'camping'}, {'id': 4083, 'name': 'rottweiler'}, {'id': 4426, 'name': 'sadism'}, {'id': 5774, 'name': 'forest'}, {'id': 9748, 'name': 'revenge'}, {'id': 10349, 'name': 'survival'}, {'id': 13073, 'name': 'fear'}, {'id': 14819, 'name': 'violence'}, {'id': 33494, 'name': 'couple'}, {'id': 181858, 'name': 'gang violence'}, {'id': 237378, 'name': 'teenage killer'}]"
13514,"[{'id': 779, 'name': 'martial arts'}, {'id': 234213, 'name': 'sword and sorcery'}]"
13529,"[{'id': 803, 'name': 'android'}, {'id': 1415, 'name': 'small town'}, {'id': 3307, 'name': 'surreal'}, {'id': 3593, 'name': 'wilderness'}]"
13533,"[{'id': 1566, 'name': 'dream'}, {'id': 4432, 'name': 'gathering'}, {'id': 10183, 'name': 'independent film'}, {'id': 161176, 'name': 'space opera'}]"
13551,"[{'id': 549, 'name': 'prostitute'}, {'id': 657, 'name': 'fire'}, {'id': 918, 'name': 'newspaper'}, {'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
13560,"[{'id': 1326, 'name': 'infidelity'}, {'id': 9701, 'name': 'controversy'}]"
13596,"[{'id': 248, 'name': 'date'}, {'id': 572, 'name': 'sex'}, {'id': 1010, 'name': 'bar'}, {'id': 4394, 'name': 'test'}, {'id': 6054, 'name': 'friendship'}, {'id': 6060, 'name': 'insult'}, {'id': 6593, 'name': 'stripper'}, {'id': 6946, 'name': 'blonde'}, {'id': 9468, 'name': 'liar'}, {'id': 13027, 'name': 'wedding'}, {'id': 14595, 'name': 'lap dance'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
13630,[]
13633,"[{'id': 378, 'name': 'prison'}, {'id': 1857, 'name': 'irish-american'}, {'id': 2400, 'name': 'juvenile prison'}]"
13634,"[{'id': 3799, 'name': 'ship'}, {'id': 193282, 'name': 'dark secrets'}]"
13635,"[{'id': 254, 'name': 'france'}, {'id': 13142, 'name': 'gangster'}]"
13641,"[{'id': 417, 'name': 'corruption'}, {'id': 643, 'name': 'horse race'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 5305, 'name': 'gambling debts'}, {'id': 6712, 'name': 'death of a child'}, {'id': 9826, 'name': 'murder'}, {'id': 10855, 'name': 'fate'}, {'id': 13142, 'name': 'gangster'}, {'id': 161288, 'name': 'existence'}]"
13672,"[{'id': 11444, 'name': 'gun held to head'}]"
13723,"[{'id': 160798, 'name': 'modern-day western'}, {'id': 178402, 'name': 'modern western'}]"
13734,[]
13742,"[{'id': 1332, 'name': 'cheating'}, {'id': 14999, 'name': 'devil'}, {'id': 33965, 'name': 'christmas eve'}, {'id': 155490, 'name': 'disco'}, {'id': 156801, 'name': 'club'}, {'id': 161196, 'name': 'farm house'}, {'id': 173317, 'name': 'old building'}, {'id': 212407, 'name': 'french horror'}, {'id': 224663, 'name': 'new french extremism'}]"
13751,"[{'id': 577, 'name': 'black people'}, {'id': 11145, 'name': 'spelling'}, {'id': 11146, 'name': 'spelling bee'}]"
13764,"[{'id': 65, 'name': 'holiday'}, {'id': 207317, 'name': 'christmas'}]"
13765,"[{'id': 4344, 'name': 'musical'}, {'id': 33966, 'name': 'scrooge'}, {'id': 162846, 'name': 'ghost'}]"
13791,"[{'id': 776, 'name': 'screenplay'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 5903, 'name': 'alzheimer'}, {'id': 6844, 'name': 'stalker'}, {'id': 10183, 'name': 'independent film'}, {'id': 10226, 'name': 'neighbor'}, {'id': 15162, 'name': 'dog'}, {'id': 161891, 'name': 'doppelganger'}]"
13793,"[{'id': 2483, 'name': 'nudity'}, {'id': 3739, 'name': 'funeral'}, {'id': 6162, 'name': 'past'}, {'id': 184989, 'name': 'spectacle'}]"
13834,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 4849, 'name': 'exile'}, {'id': 10183, 'name': 'independent film'}]"
13848,"[{'id': 444, 'name': 'taxi'}, {'id': 2101, 'name': 'garage'}, {'id': 2334, 'name': 'nightclub'}, {'id': 8508, 'name': 'party'}, {'id': 9826, 'name': 'murder'}, {'id': 10855, 'name': 'fate'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 163173, 'name': 'hit and run'}]"
13851,"[{'id': 849, 'name': 'dc comics'}, {'id': 9706, 'name': 'anthology'}, {'id': 163455, 'name': 'super powers'}]"
13861,"[{'id': 163208, 'name': 'singapore'}, {'id': 167043, 'name': 'road movie'}]"
13889,[]
13913,"[{'id': 10092, 'name': 'mystery'}, {'id': 12570, 'name': 'whodunit'}, {'id': 190797, 'name': 'marx brothers'}]"
13920,"[{'id': 5565, 'name': 'biography'}, {'id': 6054, 'name': 'friendship'}, {'id': 6075, 'name': 'sport'}]"
13924,"[{'id': 10159, 'name': 'computer animation'}, {'id': 236684, 'name': 'pixar animation'}]"
13928,"[{'id': 10115, 'name': 'snowman'}, {'id': 191072, 'name': 'snowglobes'}, {'id': 214549, 'name': 'short'}, {'id': 236684, 'name': 'pixar animation'}]"
13979,"[{'id': 9937, 'name': 'suspense'}, {'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
13982,"[{'id': 534, 'name': 'mexico'}, {'id': 6876, 'name': 'vacation'}, {'id': 9826, 'name': 'murder'}, {'id': 33709, 'name': 'head'}]"
13984,"[{'id': 4552, 'name': 'beer'}, {'id': 6054, 'name': 'friendship'}, {'id': 10163, 'name': 'cancer'}, {'id': 33624, 'name': 'band'}, {'id': 206850, 'name': 'canuxploitation'}]"
14008,"[{'id': 171803, 'name': 'military school'}]"
14014,"[{'id': 396, 'name': 'transporter'}, {'id': 6075, 'name': 'sport'}, {'id': 10183, 'name': 'independent film'}]"
14016,[]
14050,[]
14057,"[{'id': 10183, 'name': 'independent film'}]"
14086,[]
14087,[]
14091,"[{'id': 9756, 'name': 'netscape'}]"
14105,"[{'id': 378, 'name': 'prison'}, {'id': 2604, 'name': 'babysitter'}, {'id': 9748, 'name': 'revenge'}, {'id': 9872, 'name': 'grief'}, {'id': 9937, 'name': 'suspense'}]"
14117,"[{'id': 4344, 'name': 'musical'}, {'id': 180234, 'name': 'wild bill hickok'}, {'id': 190970, 'name': 'calamity jane'}]"
14136,"[{'id': 830, 'name': 'car race'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 6075, 'name': 'sport'}, {'id': 12393, 'name': 'golden gate bridge'}, {'id': 14725, 'name': 'racecar driver'}, {'id': 15037, 'name': 'bug'}, {'id': 33885, 'name': 'car'}, {'id': 34117, 'name': 'cult film'}, {'id': 156809, 'name': 'car trouble'}, {'id': 159953, 'name': 'automobile racing'}, {'id': 162463, 'name': 'volkswagen beetle'}, {'id': 163129, 'name': 'dual role'}, {'id': 166701, 'name': 'ghost town'}, {'id': 169638, 'name': 'animate car'}, {'id': 169639, 'name': 'smart car'}, {'id': 171068, 'name': 'entrepreneur'}, {'id': 179110, 'name': 'toll booth'}, {'id': 208361, 'name': 'the love bug'}]"
14144,"[{'id': 271, 'name': 'competition'}, {'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 5569, 'name': 'vomit'}, {'id': 5767, 'name': 'summer camp'}, {'id': 6437, 'name': 'toilet'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10786, 'name': 'colonel'}]"
14147,"[{'id': 331, 'name': 'tattoo'}, {'id': 572, 'name': 'sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 3030, 'name': 'nightmare'}, {'id': 5779, 'name': 'daydream'}, {'id': 9826, 'name': 'murder'}, {'id': 14819, 'name': 'violence'}, {'id': 14999, 'name': 'devil'}, {'id': 156174, 'name': 'occult'}]"
14191,"[{'id': 5248, 'name': 'female friendship'}, {'id': 5938, 'name': 'mermaid'}, {'id': 13130, 'name': 'teenager'}, {'id': 187056, 'name': 'woman director'}]"
14195,"[{'id': 2671, 'name': 'heroin'}, {'id': 9782, 'name': 'blindfold'}, {'id': 9783, 'name': 'bong'}, {'id': 9785, 'name': 'perversion'}, {'id': 9786, 'name': 'burned alive'}, {'id': 10183, 'name': 'independent film'}]"
14217,[]
14244,"[{'id': 9716, 'name': 'stand-up comedy'}]"
14245,"[{'id': 1419, 'name': 'gun'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 9663, 'name': 'sequel'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10958, 'name': 'man hunt'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 12965, 'name': 'duel'}, {'id': 14819, 'name': 'violence'}, {'id': 14967, 'name': 'foot chase'}, {'id': 15234, 'name': 'convict'}, {'id': 41364, 'name': 'pacifist'}, {'id': 158780, 'name': 'u.s. marine corps'}, {'id': 162019, 'name': 'shot in the torso'}, {'id': 162085, 'name': 'loss of friend'}, {'id': 162199, 'name': 'standoff'}, {'id': 162275, 'name': 'set up'}]"
14273,[]
14275,"[{'id': 520, 'name': 'chicago'}, {'id': 1483, 'name': 'sports team'}, {'id': 2394, 'name': 'ghetto'}, {'id': 2398, 'name': 'narration'}, {'id': 3616, 'name': 'college'}, {'id': 6075, 'name': 'sport'}, {'id': 6496, 'name': 'basketball'}, {'id': 8635, 'name': 'high school sports'}, {'id': 10183, 'name': 'independent film'}, {'id': 33905, 'name': 'inner city'}, {'id': 33910, 'name': 'high school student'}]"
14320,"[{'id': 13014, 'name': 'orphan'}, {'id': 180975, 'name': 'charles dickens'}]"
14326,"[{'id': 818, 'name': 'based on novel'}, {'id': 966, 'name': 'beach'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 5922, 'name': 'north carolina'}, {'id': 9840, 'name': 'romance'}, {'id': 157337, 'name': 'inn'}, {'id': 176793, 'name': 'middle age'}]"
14357,[]
14361,"[{'id': 2693, 'name': 'monopoly'}]"
14365,"[{'id': 572, 'name': 'sex'}, {'id': 910, 'name': 'bondage'}, {'id': 1523, 'name': 'obsession'}, {'id': 2483, 'name': 'nudity'}, {'id': 3851, 'name': 'dangerous'}, {'id': 4560, 'name': 'mountaineer'}, {'id': 9673, 'name': 'love'}]"
14370,"[{'id': 3290, 'name': 'laser'}, {'id': 41609, 'name': 'ego'}, {'id': 155722, 'name': 'teen comedy'}, {'id': 156810, 'name': 'science'}, {'id': 156811, 'name': 'usaf'}, {'id': 156813, 'name': 'computer cracker'}, {'id': 187056, 'name': 'woman director'}]"
14430,"[{'id': 417, 'name': 'corruption'}, {'id': 6078, 'name': 'politics'}, {'id': 6084, 'name': 'political party'}, {'id': 33501, 'name': 'political'}, {'id': 190225, 'name': 'prefeito'}, {'id': 190226, 'name': 'prefeitura'}]"
14448,"[{'id': 90, 'name': 'paris'}, {'id': 237, 'name': 'gay'}, {'id': 3170, 'name': 'cigarette'}, {'id': 4344, 'name': 'musical'}, {'id': 4528, 'name': 'song'}, {'id': 5923, 'name': 'sister'}, {'id': 9673, 'name': 'love'}, {'id': 34079, 'name': 'death'}]"
14451,"[{'id': 1191, 'name': 'norway'}, {'id': 10327, 'name': 'undead'}, {'id': 12377, 'name': 'zombie'}, {'id': 161178, 'name': 'wintry'}]"
